longitude,latitude,nptype,objid,yyymm,view_cnt,date_created,last_updated,man_created,providers,name,cntcode,addr,phone,ceo,gods,sect,build_type,org_type,x,y,geom_twnspcode
121.7653109614148,24.621455835071753,NP300,316627297,10708,0,"Aug 11, 2018 12:30:50 AM","Aug 11, 2018 12:30:50 AM","OPEN DATA-10708",內政資料開放平臺,東林寺,10002,宜蘭縣冬山鄉太和村寶和路638號,03-9595155,張清羽,阿彌陀佛,佛教,適用監督寺廟條例寺廟,執事會,327487.0,2724066.0,1000208
120.40247025355181,22.895182306368422,NP300,316627319,10708,0,"Aug 11, 2018 12:30:51 AM","Aug 11, 2018 12:30:51 AM","OPEN DATA-10708",內政資料開放平臺,隆后宮,64000,高雄市田寮區古亭里廟後巷1號,07-6367519,林明春,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,188697.887,2532800.793,6402200
120.15211664195698,23.259040564732636,NP300,316627325,10708,0,"Aug 11, 2018 12:30:51 AM","Aug 11, 2018 12:30:51 AM","OPEN DATA-10708",內政資料開放平臺,財團法人鎮安宮,67000,臺南市學甲區頭港子55號,06-7836451,黃界貞,三府千歲,道教,適用監督寺廟條例寺廟,,163246.09,2573221.41,6701300
121.16864929256826,23.081700479496806,NP300,316622979,10708,0,"Aug 11, 2018 12:30:12 AM","Aug 11, 2018 12:30:12 AM","OPEN DATA-10708",內政資料開放平臺,甘露精舍,10014,臺東縣關山鎮德高里18鄰永盛3之3號,089-931618,張明堂,釋迦牟尼佛,佛教,適用監督寺廟條例寺廟,執事會,267278.219,2553340.073,1001403
120.96287238695409,23.963759427699117,NP300,316627336,10708,0,"Aug 11, 2018 12:30:51 AM","Aug 11, 2018 12:30:51 AM","OPEN DATA-10708",內政資料開放平臺,順隆堂,10008,南投縣埔里鎮清新里延年巷42號,049-2984078,游清然,蘇府大王爺,道教,適用監督寺廟條例寺廟,管理委員會制,246221.52,2651010.09,1000802
121.7789760009603,24.67352101803596,NP300,316627362,10708,0,"Aug 11, 2018 12:30:51 AM","Aug 11, 2018 12:30:51 AM","OPEN DATA-10708",內政資料開放平臺,東安福德廟,10002,宜蘭縣羅東鎮東安街東安段952地號〈2-1號>,03-9561163,賴慶萬,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,328837.928,2729840.681,1000202
120.439970001208,23.460700023430004,NP300,316627402,10708,0,"Aug 11, 2018 12:30:51 AM","Aug 11, 2018 12:30:51 AM","OPEN DATA-10708",內政資料開放平臺,武當山玄天上帝廟,10020,嘉義市西區新民路555巷8號,05-2860764,林羅春蘭,玄天上帝,道教,適用監督寺廟條例寺廟,管理委員會制,192786.101,2595410.602,1002002
121.71376320984537,24.759370322927435,NP300,316627414,10708,0,"Aug 11, 2018 12:30:52 AM","Aug 11, 2018 12:30:52 AM","OPEN DATA-10708",內政資料開放平臺,永廣廟,10002,宜蘭縣員山鄉永和村永廣路22號,03-9225461,李仁淵,三山國王,道教,適用監督寺廟條例寺廟,管理委員會制,322188.161,2739313.734,1000207
121.08070012728898,22.83685412382415,NP300,316627446,10708,0,"Aug 11, 2018 12:30:52 AM","Aug 11, 2018 12:30:52 AM","OPEN DATA-10708",內政資料開放平臺,志賢宮,10014,臺東縣卑南鄉美農村22鄰班鳩130號,089-571718,歐陽坤儀,玄天上帝,道教,適用監督寺廟條例寺廟,管理委員會制,258282.665,2526219.951,1001404
120.7275531976563,22.002412562518224,NP300,316627448,10708,0,"Aug 11, 2018 12:30:52 AM","Aug 11, 2018 12:30:52 AM","OPEN DATA-10708",內政資料開放平臺,福興宮,10013,屏東縣恆春鎮槺林北路155巷2號,08-8895928,黃吉瑞,中軍元帥,道教,適用監督寺廟條例寺廟,管理人(住持)制,221869.77,2433849.27,1001304
120.34812391246274,23.76649601188128,NP300,316627456,10708,0,"Aug 11, 2018 12:30:52 AM","Aug 11, 2018 12:30:52 AM","OPEN DATA-10708",內政資料開放平臺,崙背有應公廟,10009,雲林縣崙背鄉西榮村4鄰民享路23號,05-6966365,李明恭,百姓公,道教,適用監督寺廟條例寺廟,管理委員會制,183556.99,2629315.948,1000912
120.75730334743534,23.886097726805016,NP300,316627513,10708,0,"Aug 11, 2018 12:30:53 AM","Aug 11, 2018 12:30:53 AM","OPEN DATA-10708",內政資料開放平臺,長安寺,10008,南投縣中寮鄉中寮村鄉林巷20號,049-2692716,黃萬進,慚愧祖師,道教,適用監督寺廟條例寺廟,管理委員會制,225285.92,2642430.06,1000808
121.80219215276365,24.83090437760083,NP300,316627518,10708,0,"Aug 11, 2018 12:30:53 AM","Aug 11, 2018 12:30:53 AM","OPEN DATA-10708",內政資料開放平臺,中興廟,10002,宜蘭縣頭城鎮中崙里三和路598號,03-9777679,林渭濱,三王公,道教,適用監督寺廟條例寺廟,管理委員會制,331085.469,2747286.821,1000204
120.41486000417848,23.475510022597057,NP300,316627521,10708,0,"Aug 11, 2018 12:30:53 AM","Aug 11, 2018 12:30:53 AM","OPEN DATA-10708",內政資料開放平臺,平安宮,10020,嘉義市西區大同路438巷80號,05-2836159,鍾坤河,觀世音菩薩,道教,適用監督寺廟條例寺廟,管理委員會制,190227.419,2597060.92,1002002
120.42985999535118,23.463840019429007,NP300,316627571,10708,0,"Aug 11, 2018 12:30:54 AM","Aug 11, 2018 12:30:54 AM","OPEN DATA-10708",內政資料開放平臺,萬善公廟,10020,嘉義市西區上海路1號,05-2350828,何汶原,萬善公,道教,適用監督寺廟條例寺廟,管理委員會制,191754.595,2595762.391,1002002
121.21276695201405,23.116728763110718,NP300,316627642,10708,0,"Aug 11, 2018 12:30:54 AM","Aug 11, 2018 12:30:54 AM","OPEN DATA-10708",內政資料開放平臺,福蓮寺,10014,臺東縣池上鄉新興村6鄰新興82號,089-865668,江震國,觀世音菩薩,佛教,適用監督寺廟條例寺廟,執事會,271792.461,2557224.823,1001406
120.44171892832887,23.4753807451407,NP300,316627647,10708,0,"Aug 11, 2018 12:30:54 AM","Aug 11, 2018 12:30:54 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台灣省嘉義市遊天宮,10020,嘉義市西區民族路750號,05-2284781,張河東,天上聖母,道教,適用監督寺廟條例寺廟,,192971.088,2597035.697,1002002
120.39386598917862,22.656382419069548,NP300,316627700,10708,0,"Aug 11, 2018 12:30:55 AM","Aug 11, 2018 12:30:55 AM","OPEN DATA-10708",內政資料開放平臺,保民宮,64000,高雄市鳥松區仁美里民權路1號,07-7335857,吳恒亮,保生大帝,道教,適用監督寺廟條例寺廟,管理委員會制,187706.83,2506361.09,6401800
121.8506179130662,24.595643217030467,NP300,316627719,10708,0,"Aug 11, 2018 12:30:55 AM","Aug 11, 2018 12:30:55 AM","OPEN DATA-10708",內政資料開放平臺,晉安宮,10002,宜蘭縣蘇澳鎮蘇北里太平一巷13號,03-9964692,章慶堂,張公聖君(法主公),道教,適用監督寺廟條例寺廟,管理委員會制,336142.32,2721257.64,1000203
121.74167840188535,24.688173739954493,NP300,316627736,10708,0,"Aug 11, 2018 12:30:56 AM","Aug 11, 2018 12:30:56 AM","OPEN DATA-10708",內政資料開放平臺,萬長春福德廟,10002,宜蘭縣冬山鄉柯林村安農二路57巷6號,03-9571006,張森田,福德正神,道教,適用監督寺廟條例寺廟,管理人(住持)制,325054.23,2731442.75,1000208
120.92761933319449,24.818698827270534,NP300,316627739,10708,0,"Aug 11, 2018 12:30:56 AM","Aug 11, 2018 12:30:56 AM","OPEN DATA-10708",內政資料開放平臺,港南里順天宮,10018,新竹市香山區港南里4鄰海埔路74巷15號,03-5387383,鄭成光,石明仙祖,道教,適用監督寺廟條例寺廟,管理委員會制,242683.21,2745698.5,1001803
121.63260577445448,24.694534729709243,NP300,316627751,10708,0,"Aug 11, 2018 12:30:56 AM","Aug 11, 2018 12:30:56 AM","OPEN DATA-10708",內政資料開放平臺,千花台山寺,10002,宜蘭縣員山鄉員山路3段500巷40號,03-9231046,陳秀鸞,盧舍那佛,佛教,適用監督寺廟條例寺廟,執事會,314013.044,2732092.01,1000207
120.34951861329768,23.22743997860569,NP300,316627779,10708,0,"Aug 11, 2018 12:30:56 AM","Aug 11, 2018 12:30:56 AM","OPEN DATA-10708",內政資料開放平臺,二甲玄武殿,67000,臺南市六甲區民權街二甲里215號,06-6987301,周朝明,玄天上帝,道教,適用監督寺廟條例寺廟,管理委員會制,183428.92,2569617.62,6700900
120.43391000330499,23.490230020002986,NP300,316630198,10708,0,"Aug 11, 2018 12:31:30 AM","Aug 11, 2018 12:31:30 AM","OPEN DATA-10708",內政資料開放平臺,保安宮,10020,嘉義市西區自由路245號,05-2321655,蕭丁元,保生大帝,道教,適用監督寺廟條例寺廟,管理委員會制,192179.856,2598683.275,1002002
121.15030877884219,22.763666271550537,NP300,316627864,10708,0,"Aug 11, 2018 12:30:57 AM","Aug 11, 2018 12:30:57 AM","OPEN DATA-10708",內政資料開放平臺,萬靈堂,10014,臺東縣臺東市寶桑里四維路2段149號,089-348831,吳森榮,萬應公媽,道教,適用監督寺廟條例寺廟,管理委員會制,265435.203,2518121.419,1001401
120.57010510783542,24.27885590034908,NP300,316627879,10708,0,"Aug 11, 2018 12:30:57 AM","Aug 11, 2018 12:30:57 AM","OPEN DATA-10708",內政資料開放平臺,智禪寺,66000,臺中市清水區橋頭里民有路120巷9弄12號,04-26266577,王家,釋迦牟尼佛,佛教,適用監督寺廟條例寺廟,管理人(住持)制,206356.296,2685973.504,6601200
120.42573000119246,23.47812002400711,NP300,316627884,10708,0,"Aug 11, 2018 12:30:57 AM","Aug 11, 2018 12:30:57 AM","OPEN DATA-10708",內政資料開放平臺,南隱宮,10020,嘉義市西區永春二街33號,05-2357207,陳燦金,濟公活佛,道教,適用監督寺廟條例寺廟,管理委員會制,191338.979,2597345.485,1002002
121.12163681849209,22.728205597790183,NP300,316627923,10708,0,"Aug 11, 2018 12:30:58 AM","Aug 11, 2018 12:30:58 AM","OPEN DATA-10708",內政資料開放平臺,金吒宮,10014,臺東縣臺東市豐里里四川路1段562之1號,089-332703,紀有亮,三太子,道教,適用監督寺廟條例寺廟,管理委員會制,262494.1,2514192.17,1001401
120.23685670303824,22.760176577532615,NP300,316627954,10708,0,"Aug 11, 2018 12:30:58 AM","Aug 11, 2018 12:30:58 AM","OPEN DATA-10708",內政資料開放平臺,福德宮,64000,高雄市彌陀區南寮里南寮路121之1號,07-6197606,林讚丁,福德正神,道教,適用監督寺廟條例寺廟,管理人(住持)制,171629.28,2517929.1,6402800
120.09898008819158,23.035611000991306,NP300,316627980,10708,0,"Aug 11, 2018 12:30:59 AM","Aug 11, 2018 12:30:59 AM","OPEN DATA-10708",內政資料開放平臺,南清宮,67000,臺南市安南區城西街3段501巷362-300號,06-2573919,郭龍安,福德正神、蔡姑娘,道教,適用監督寺廟條例寺廟,管理委員會制,157655.98,2548510.58,6703500
121.38679771439696,23.111441359564207,NP300,316627997,10708,0,"Aug 11, 2018 12:30:59 AM","Aug 11, 2018 12:30:59 AM","OPEN DATA-10708",內政資料開放平臺,成田媽祖廟,10014,臺東縣成功鎮三仙里芝田路175號之6,089-850226,陳寶興,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,289619.101,2556675.932,1001402
121.7933771490668,24.838341673725605,NP300,316631223,10708,0,"Aug 11, 2018 12:31:47 AM","Aug 11, 2018 12:31:47 AM","OPEN DATA-10708",內政資料開放平臺,威惠廟,10002,宜蘭縣頭城鎮二城里二城路2號,03-9887498,尤文川,開漳聖王,道教,適用監督寺廟條例寺廟,管理委員會制,330189.621,2748105.412,1000204
121.76500700220775,24.673513015793276,NP300,316628016,10708,0,"Aug 11, 2018 12:30:59 AM","Aug 11, 2018 12:30:59 AM","OPEN DATA-10708",內政資料開放平臺,石岩廟,10002,宜蘭縣羅東鎮中山西街183-2號,03-9553041,張錫璋,觀世音菩薩,道教,適用監督寺廟條例寺廟,管理委員會制,327424.115,2729831.842,1000202
120.41333999741666,23.487680018333066,NP300,316630493,10708,0,"Aug 11, 2018 12:31:35 AM","Aug 11, 2018 12:31:35 AM","OPEN DATA-10708",內政資料開放平臺,朱子公廟,10020,嘉義市西區北港路898號,05-2372223,陳添根,朱子公,道教,適用監督寺廟條例寺廟,管理委員會制,190077.644,2598409.303,1002002
120.26001098026578,23.233901175483258,NP300,316628054,10708,0,"Aug 11, 2018 12:30:59 AM","Aug 11, 2018 12:30:59 AM","OPEN DATA-10708",內政資料開放平臺,朱安宮,67000,臺南市下營區仁里里公園路15鄰52巷20號,06-6895207,朱進國,朱府千歲,道教,適用監督寺廟條例寺廟,管理委員會制,174271.91,2570376.99,6700800
120.37478359052851,22.83304969735334,NP300,316628123,10708,0,"Aug 11, 2018 12:31:00 AM","Aug 11, 2018 12:31:00 AM","OPEN DATA-10708",內政資料開放平臺,崑山宮龍山寺,64000,高雄市田寮區新興里新興路107號,07-6361974,柯能發,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,185828.191,2525932.289,6402200
120.45690999948818,23.487280016578577,NP300,316630856,10708,0,"Aug 11, 2018 12:31:41 AM","Aug 11, 2018 12:31:41 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台灣省嘉義市天后宮,10020,嘉義市東區林森里7鄰林森東路113號,05-2781152,王政羲,天上聖母,道教,適用監督寺廟條例寺廟,,194527.879,2598347.518,1002001
120.26321925942577,23.23566769844129,NP300,316628152,10708,0,"Aug 11, 2018 12:31:01 AM","Aug 11, 2018 12:31:01 AM","OPEN DATA-10708",內政資料開放平臺,龍泰堂,67000,臺南市下營區下營里中山路１段12鄰93號,06-6895144,姜德楠,開天炎帝,道教,適用監督寺廟條例寺廟,管理委員會制,174601.24,2570570.95,6700800
120.28267879618714,23.232572765269587,NP300,316628153,10708,0,"Aug 11, 2018 12:31:01 AM","Aug 11, 2018 12:31:01 AM","OPEN DATA-10708",內政資料開放平臺,下橋頭朝安宮,67000,臺南市下營區賀建里下橋頭13之2號,06-6898173,陳文賢,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,176591.02,2570218.24,6700800
120.97831077769192,24.80345009667386,NP300,316628170,10708,0,"Aug 11, 2018 12:31:01 AM","Aug 11, 2018 12:31:01 AM","OPEN DATA-10708",內政資料開放平臺,花園福地,10018,新竹市東區公園里1鄰花園街75號,03-5237021,林清風,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,247807.22,2744007.8,1001801
120.49477932927286,24.029910988221655,NP300,316630929,10708,0,"Aug 11, 2018 12:31:42 AM","Aug 11, 2018 12:31:42 AM","OPEN DATA-10708",內政資料開放平臺,清龍岩,10007,彰化縣秀水鄉福安村民意街64號,04-7691003,陳銘永,清水祖師,道教,適用監督寺廟條例寺廟,管理委員會制,198609.48,2658427.952,1000707
121.09265408502807,22.836627607281542,NP300,316628210,10708,0,"Aug 11, 2018 12:31:01 AM","Aug 11, 2018 12:31:01 AM","OPEN DATA-10708",內政資料開放平臺,台潭龍安宮台東勝府壇,10014,臺東縣卑南鄉美農村10鄰東成95號,089-570686,王貴戊,勝府元帥,道教,適用監督寺廟條例寺廟,管理委員會制,259509.577,2526195.589,1001404
120.30950164666443,23.760599235652933,NP300,316628218,10708,0,"Aug 11, 2018 12:31:02 AM","Aug 11, 2018 12:31:02 AM","OPEN DATA-10708",內政資料開放平臺,聖元宮,10009,雲林縣崙背鄉大有村新豐路3號,05-6968625,周應祥,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,179617.086,2628681.471,1000912
120.58179383083507,24.291336431430246,NP300,316628279,10708,0,"Aug 11, 2018 12:31:02 AM","Aug 11, 2018 12:31:02 AM","OPEN DATA-10708",內政資料開放平臺,朝后宮,66000,臺中市清水區田寮里三田路四鄰14之10號,04-26265183,楊衍德,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,207547.12,2687352.152,6601200
121.83147045595503,24.85718570528694,NP300,316628282,10708,0,"Aug 11, 2018 12:31:02 AM","Aug 11, 2018 12:31:02 AM","OPEN DATA-10708",內政資料開放平臺,協天宮,10002,宜蘭縣頭城鎮大坑里協天路599號,03-9772050,陳誠三,關聖帝君,道教,適用監督寺廟條例寺廟,管理委員會制,334027.298,2750215.647,1000204
120.50556957354586,22.458146065350892,NP300,316628288,10708,0,"Aug 11, 2018 12:31:02 AM","Aug 11, 2018 12:31:02 AM","OPEN DATA-10708",內政資料開放平臺,鎮安代天宮,10013,屏東縣林邊鄉鎮安村中正路54-1號,08-8754120,吳輝鵬,吳府千歲,道教,適用監督寺廟條例寺廟,管理人(住持)制,199114.31,2484367.96,1001319
120.15579666345373,23.238497884479138,NP300,316628325,10708,0,"Aug 11, 2018 12:31:03 AM","Aug 11, 2018 12:31:03 AM","OPEN DATA-10708",內政資料開放平臺,才天宮,67000,臺南市學甲區中洲里15鄰中洲160號,06-7836709,謝永文,謝府元帥,道教,適用監督寺廟條例寺廟,管理委員會制,163609.41,2570944.22,6701300
121.15297468502847,22.752406422446896,NP300,316628330,10708,0,"Aug 11, 2018 12:31:03 AM","Aug 11, 2018 12:31:03 AM","OPEN DATA-10708",內政資料開放平臺,臺東縣永平山東禪寺,10014,臺東縣臺東市復國里和平街115號,089-323688,莊晉權,觀世音菩薩,佛教,適用監督寺廟條例寺廟,管理人(住持)制,265710.253,2516874.898,1001401
121.75881770807021,24.669366025308285,NP300,316628362,10708,0,"Aug 11, 2018 12:31:03 AM","Aug 11, 2018 12:31:03 AM","OPEN DATA-10708",內政資料開放平臺,鎮安廟,10002,宜蘭縣羅東鎮西安街208號,03-953474,盧錦源,古公三王,道教,適用監督寺廟條例寺廟,管理委員會制,326800.23,2729369.03,1000202
121.87046876867565,24.580123585530956,NP300,316628394,10708,0,"Aug 11, 2018 12:31:04 AM","Aug 11, 2018 12:31:04 AM","OPEN DATA-10708",內政資料開放平臺,廣法太子宮,10002,宜蘭縣蘇澳鎮南寧里內埤路171號,03-9951622,陳枝成,中壇元帥,道教,適用監督寺廟條例寺廟,其他,338163.59,2719551.19,1000203
121.80719855667408,24.837659055035793,NP300,316628400,10708,0,"Aug 11, 2018 12:31:04 AM","Aug 11, 2018 12:31:04 AM","OPEN DATA-10708",內政資料開放平臺,福聖廟,10002,宜蘭縣頭城鎮下埔里下埔路41之1號,03-9777426,林太白,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,331587.11,2748037.998,1000204
121.81644907200688,24.861244545759618,NP300,316631239,10708,0,"Aug 11, 2018 12:31:47 AM","Aug 11, 2018 12:31:47 AM","OPEN DATA-10708",內政資料開放平臺,神農廟,10002,宜蘭縣頭城鎮拔雅里復興路12巷1號,03-9771190,魏宗太,神農大帝,道教,適用監督寺廟條例寺廟,管理委員會制,332506.496,2750656.055,1000204
120.35253418466498,23.24312411121278,NP300,316628425,10708,0,"Aug 11, 2018 12:31:04 AM","Aug 11, 2018 12:31:04 AM","OPEN DATA-10708",內政資料開放平臺,一元慈玄宮,67000,臺南市柳營區神農里果毅後395號之7,06-6980211,戴許麗霞,觀世音菩薩,道教,適用監督寺廟條例寺廟,其他,183745.29,2571353.12,6700400
120.37043045139293,23.254712084598193,NP300,316628426,10708,0,"Aug 11, 2018 12:31:04 AM","Aug 11, 2018 12:31:04 AM","OPEN DATA-10708",內政資料開放平臺,黃帝神宮,67000,臺南市柳營區果毅里果毅後17鄰218-21號,06-6237809,黃永祥,黃帝,道教,適用監督寺廟條例寺廟,其他,185582.22,2572628.33,6700400
121.12505113208492,22.779530558791816,NP300,316628429,10708,0,"Aug 11, 2018 12:31:04 AM","Aug 11, 2018 12:31:04 AM","OPEN DATA-10708",內政資料開放平臺,保安堂,10014,臺東縣臺東市卑南里更生北路132巷15號後,089-222769,陳珠風,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,262840.009,2519875.659,1001401
120.94208290762087,24.778689637253162,NP300,316628472,10708,0,"Aug 11, 2018 12:31:05 AM","Aug 11, 2018 12:31:05 AM","OPEN DATA-10708",內政資料開放平臺,竹林寺院,10018,新竹市香山區香村里1鄰元培街323巷30號,03-5384058,侯興華,釋迦牟尼佛,佛教,適用監督寺廟條例寺廟,其他,244143.42,2741266.43,1001803
120.92087170292066,24.781483414566267,NP300,316628473,10708,0,"Aug 11, 2018 12:31:05 AM","Aug 11, 2018 12:31:05 AM","OPEN DATA-10708",內政資料開放平臺,保安宮,10018,新竹市香山區美山里7鄰中華路五段323巷45弄83號,03-5382557,陳福壽,保生大帝,道教,適用監督寺廟條例寺廟,其他,241998.72,2741576.94,1001803
120.4150299979388,23.475680015619194,NP300,316628541,10708,0,"Aug 11, 2018 12:31:06 AM","Aug 11, 2018 12:31:06 AM","OPEN DATA-10708",內政資料開放平臺,梁聖殿,10020,嘉義市西區大同路438巷78號之1,05-2359677,劉勝義,梁聖公,道教,適用監督寺廟條例寺廟,其他,190244.861,2597079.675,1002002
120.59813153507014,24.268990411001486,NP300,316628542,10708,0,"Aug 11, 2018 12:31:06 AM","Aug 11, 2018 12:31:06 AM","OPEN DATA-10708",內政資料開放平臺,三慶禪寺,66000,臺中市清水區吳厝里吳厝路276巷3號,04-26201327,釋天嶽,釋迦牟尼佛,佛教,適用監督寺廟條例寺廟,管理人(住持)制,209198.471,2684872.38,6601200
120.61342190994218,24.290798181211752,NP300,316628543,10708,0,"Aug 11, 2018 12:31:06 AM","Aug 11, 2018 12:31:06 AM","OPEN DATA-10708",內政資料開放平臺,三元宮,66000,臺中市清水區楊厝里頂三庄路77號,04-26200755,陳培原,太子元帥,道教,適用監督寺廟條例寺廟,管理委員會制,210757.613,2687283.263,6601200
121.49322396842804,25.03716244783147,NP300,316628562,10708,0,"Aug 11, 2018 12:31:06 AM","Aug 11, 2018 12:31:06 AM","OPEN DATA-10708",內政資料開放平臺,北天宮,63000,臺北市萬華區柳鄉里桂林路246巷30號,02-23061947,陳春成,關聖帝君,道教,適用監督寺廟條例寺廟,管理委員會制,299771.437,2769984.415,6300700
121.85373064242185,24.600115054455735,NP300,316628564,10708,0,"Aug 11, 2018 12:31:06 AM","Aug 11, 2018 12:31:06 AM","OPEN DATA-10708",內政資料開放平臺,蘇澳港城隍廟,10002,宜蘭縣蘇澳鎮蘇東里埤岸路31號,09-13370385,林讚成,城隍爺,道教,適用監督寺廟條例寺廟,管理委員會制,336454.49,2721754.91,1000203
121.3815003955764,25.047031871666736,NP300,316628571,10708,0,"Aug 11, 2018 12:31:06 AM","Aug 11, 2018 12:31:06 AM","OPEN DATA-10708",內政資料開放平臺,樂善寺,68000,桃園市龜山區樂善里樂善街206巷72號,03-3281461,賴萬傳,觀音佛祖,佛教,適用監督寺廟條例寺廟,管理委員會制,288494.16,2771041.17,6800700
121.70756134941747,24.745227819271864,NP300,316628580,10708,0,"Aug 11, 2018 12:31:06 AM","Aug 11, 2018 12:31:06 AM","OPEN DATA-10708",內政資料開放平臺,關聖廟,10002,宜蘭縣員山鄉湖東村茄苳路47-1號,03-9224295,鄭金釧,關聖帝君,道教,適用監督寺廟條例寺廟,其他,321569.0,2737744.0,1000207
121.17321691122484,23.008438921981075,NP300,316628590,10708,0,"Aug 11, 2018 12:31:06 AM","Aug 11, 2018 12:31:06 AM","OPEN DATA-10708",內政資料開放平臺,電光聖母壇,10014,臺東縣關山鎮電光里5鄰中興86之2號,089-951125,李宋玲子,天上聖母,道教,適用監督寺廟條例寺廟,管理人(住持)制,267755.776,2545228.081,1001403
121.06231414981073,22.715728890213985,NP300,316628594,10708,0,"Aug 11, 2018 12:31:06 AM","Aug 11, 2018 12:31:06 AM","OPEN DATA-10708",內政資料開放平臺,濟化殿,10014,臺東縣臺東市建農里雲南路191號,089-512770,林瓊鴻,濟公禪師,道教,適用監督寺廟條例寺廟,管理委員會制,256401.265,2512806.856,1001401
120.44380615208631,22.461724937702023,NP300,316628611,10708,0,"Aug 11, 2018 12:31:07 AM","Aug 11, 2018 12:31:07 AM","OPEN DATA-10708",內政資料開放平臺,東港安南宮,10013,屏東縣東港鎮鎮海里鎮海路98之4號,08-8354976,吳裕仁,吳府千歲,道教,適用監督寺廟條例寺廟,其他,192759.09,2484786.51,1001303
120.26933443617118,23.23382127855034,NP300,316628624,10708,0,"Aug 11, 2018 12:31:07 AM","Aug 11, 2018 12:31:07 AM","OPEN DATA-10708",內政資料開放平臺,池興堂,67000,臺南市下營區新興里寮前二街15鄰22號,06-6891607,姜金堂,池府千歲,道教,適用監督寺廟條例寺廟,管理委員會制,175226.034,2570363.311,6700800
120.346328319461,22.648206813720737,NP300,316628640,10708,0,"Aug 11, 2018 12:31:07 AM","Aug 11, 2018 12:31:07 AM","OPEN DATA-10708",內政資料開放平臺,青雲宮,64000,高雄市鳥松區大華里山腳2巷12之1號,07-3707702,林永全,神農大帝,道教,適用監督寺廟條例寺廟,管理委員會制,182817.2,2505476.47,6401800
120.34760947882754,23.26111605534003,NP300,316628665,10708,0,"Aug 11, 2018 12:31:07 AM","Aug 11, 2018 12:31:07 AM","OPEN DATA-10708",內政資料開放平臺,北安宮,67000,臺南市柳營區神農里新厝37-1號,06-6233317,吳春發,玄天上帝,道教,適用監督寺廟條例寺廟,管理人(住持)制,183250.29,2573347.83,6700400
121.20793161784414,24.845005490570916,NP300,316628671,10708,0,"Aug 11, 2018 12:31:08 AM","Aug 11, 2018 12:31:08 AM","OPEN DATA-10708",內政資料開放平臺,財團法人興毅總壇,68000,桃園市龍潭區休閒街高原里105號,03-4116999,陳崇旗,明明上帝,一貫道,適用監督寺廟條例寺廟,,271014.9,2748626.29,6800900
120.37504767830004,22.87933667777786,NP300,316628675,10708,0,"Aug 11, 2018 12:31:08 AM","Aug 11, 2018 12:31:08 AM","OPEN DATA-10708",內政資料開放平臺,義民爺亭,64000,高雄市田寮區西德里山腳巷1之10號,07-6313311,陳啟介,義民爺公,道教,適用監督寺廟條例寺廟,管理委員會制,185877.014,2531057.789,6402200
120.41131192721276,22.82398911971491,NP300,316628676,10708,0,"Aug 11, 2018 12:31:08 AM","Aug 11, 2018 12:31:08 AM","OPEN DATA-10708",內政資料開放平臺,宏宮寺進安宮,64000,高雄市田寮區七星里田草埔5之1號,07-6381378,林久安(暫代),觀音佛祖,道教,適用監督寺廟條例寺廟,管理委員會制,189573.532,2524913.556,6402200
121.14950671063956,22.75909972077029,NP300,316628709,10708,0,"Aug 11, 2018 12:31:08 AM","Aug 11, 2018 12:31:08 AM","OPEN DATA-10708",內政資料開放平臺,明安宮隆安堂,10014,臺東縣臺東市民生里17鄰浙江路12號,089-331537,章耀斌,華佗先師,道教,適用監督寺廟條例寺廟,管理委員會制,265353.349,2517615.682,1001401
120.18372791063139,22.90734813677459,NP300,316628711,10708,0,"Aug 11, 2018 12:31:08 AM","Aug 11, 2018 12:31:08 AM","OPEN DATA-10708",內政資料開放平臺,威武廟,64000,高雄市茄萣區白雲里白砂路5號,07-6900724,李友仁,威烈侯,道教,適用監督寺廟條例寺廟,管理人(住持)制,166263.094,2534255.758,6402600
121.07261151648663,24.965073173383946,NP300,316628715,10708,0,"Aug 11, 2018 12:31:08 AM","Aug 11, 2018 12:31:08 AM","OPEN DATA-10708",內政資料開放平臺,代天府,68000,桃園市新屋區社子里6鄰37之4,03-4772879,賴清潭,五府千歲,道教,適用監督寺廟條例寺廟,管理委員會制,257331.478,2761910.973,6801100
121.74968124659438,24.758967401603797,NP300,316628777,10708,0,"Aug 11, 2018 12:31:09 AM","Aug 11, 2018 12:31:09 AM","OPEN DATA-10708",內政資料開放平臺,慈雲宮,10002,宜蘭縣宜蘭市舊城西路61號,03-9368149,陳鑾香(法號:釋宏霖),觀音佛祖,佛教,適用監督寺廟條例寺廟,管理人(住持)制,325821.195,2739288.536,1000201
